smiles,homo,gap,lumo
C=c1c2c(c(C=CC(=O)OCCOC)n1C1NC(=O)C(c3nc4cccnc4o3)NC1=O)C(=O)N(C1NC(=O)C(c3nc4cccnc4o3)NC1=O)C=2C(CCCC(=O)OC)C1=CC2C(=O)OC3C=CC=CC3=C2C=C1,-7.1657917162969005,3.203,-0.7427619663248001
Cc1ccc(-n2c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3c3cc4c(cc32)-c2ccc(-c3ccccc3)cc2C4(C)C)cc1,-7.125518866422899,4.071,-0.037551711369
O=C=C=COc1cc2c(cc(-n3c4ccccc4n4c5cc6c(cc5nc34)nc3n6-c4ccccc4C3)n2-c2ccc3c(c2)sc2c4ccccc4sc32)o1,-7.44130698992815,2.666,-0.7008020105777
CC(C)(C)C(=O)CC#N,-10.007803193689,4.337,0.7225711186177001
C1=CN=CCC1,-8.7476983747936,4.434,0.82186546266515
CCCCOC(=O)CCCCCOC(=O)CCC(=O)OCC(COC(=O)C(C)(C)CC)OC(=O)C1CCCCC1C(=O)O,-9.6524769277061,5.561,1.2516148667598002
CCCC(=O)N(C)OC,-9.32471579477885,5.669,2.0872765016453
c1ccc(N(c2cccc3ccccc23)c2cccc3c2ccc2c(N(c4ccccc4)c4cccc5ccccc45)c4ccccc4cc23)cc1,-7.1929486785768,3.494,-0.3641427547391
c1cc(-c2cccc3ccccc23)cc(-c2ccc(-c3ccc(-c4cccc(-c5cccc6ccccc56)c4)c4ccccc34)c3ccccc23)c1,-7.842185114484749,4.376,0.1205192243864499
c1ccc(-c2cccc([Si]3(c4cccc(-c5ccccc5)c4)n4c5ccccc5c5ccc6c7ccccc7n3c6c54)c2)cc1,-7.413306474711701,4.326,0.2796241927738
CCC1(C)CCCC1,-10.60718837218535,8.714,2.3372947074847
Cc1ccc2c(c1)c1cc(-c3ccc4c(c3)n3c5ccccc5nc3n4-c3ccc4oc5ccccc5c4c3)ccc1n2-c1ccccc1,-7.33801257227835,4.262,0.35731269709155
C=C(CC)Cc1ccc2cc(-n3c4ccccc4c4cc5c(cc43)-c3ccc(-n4c6c7ccccc7ccc6c6cc(-c7ccc8nccn8c7)c7sc8ccccc8c7c64)cc3C5(CC(=C)CC)CC(=C)CC)oc2c1,-7.430123110672601,3.929,-0.12987994084365
CC1(C)c2ccccc2-n2c3ccc(C(=O)c4ccc5c(c4)c4cccc6c4n5-c4ccccc4C6(C)C)cc3c3cccc1c32,-7.6847672519705,3.922,-0.02054459571275
c1cc2c3c(ccc(-c4cc5cscc5s4)c3c1)-c1cc3oc4cc(-c5cc6cscc6s5)ccc4c3cc1O2,-7.1950711666107,3.236,-0.87128133791595
