smiles,homo,gap,lumo
c1ccc2c(c1)Nc1cccc(-c3cccc4c3-c3nc-4nc4[nH]c(nc5nc(nc6[nH]c(n3)c3ccccc63)-c3cccc(-c6cccc7c6Sc6ccccc6N7)c3-5)c3ccccc43)c1S2,-6.3461847985909,2.032,-1.81094488646255
CC1(C)OB(c2ccc(C(=O)O)cc2)OC1(C)C,-9.4728817863761,4.941,-0.010530806014349999
CC1=C(C(=O)O)CC(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)CCCC(=O)NCCC(=O)NCCCO)Nc2ccc(CO)c3ccccc23)=CC1,-7.150199592663251,4.131,0.5996572923468501
c1cnc(-c2ncnc(-c3nccc(-c4nc5ccsc5s4)n3)n2)nc1,-8.561463655511401,3.746,-0.88417953442965
CC(C#N)C=Cc1ncncc1C(C)(C)C#N,-9.85120167272625,4.385,-0.28574675441005
CCCCCCCCC(CCCCCCCC)CCCN1C(=O)c2c(c(-c3ccc(Br)s3)c3nsnc3c2-c2ccc(Br)s2)C1=O,-7.8734509959072,2.753,-2.00147900458265
CCCCC(CC)CN1C(=O)/C(=C2/C(=O)N(CC(CC)CCCC)c3cc(-c4ccc(C)s4)ccc32)c2ccc(-c3ccc(C)s3)cc21,-7.2398066836329,2.587,-1.4936601367795501
CC(C)(C)CS,-8.9810087902123,5.72,2.0124451927578
C=NN=Cc1cc2c(c(-c3cc(C(CCC)CCC)c(C=N/C(C#N)=C(/C#N)N=C)cc3F)c1)C(=C1c3ccccc3C(=O)c3cc(C=NN=C)cc(-c4cc(C(CCC)CCC)c(C=N/C(C#N)=C(/C#N)N=C)cc4F)c31)c1ccccc1C2=O,-7.567513393790049,1.654,-2.8861483439432
Fc1cc(F)c(F)c(-c2nccc(-c3scc4c3SCCS4)n2)c1F,-8.304724237564649,4.174,-0.5188122673633
Nn1c(=O)c2ccc3c(=O)n(N)c(=S)c4ccc(c1=S)c2c34,-8.9051434486929,2.539,-2.78092191795485
O=C1c2ccccc2C(=C2c3ccccc3C(=O)c3ccc(-c4cccs4)cc32)c2cc(-c3cccs3)ccc21,-7.39504763534315,1.92,-2.33389328435345
CN1C(=O)C2=C(c3scc(C=C4N(C)c5ccccc5C4(c4ccccc4)c4ccccc4)c3C#N)N(C)C(=O)C2=C1C#N,-7.40337431916845,2.592,-2.10265093419855
CCC(Cc1c(C(C)(C)C(C)C)c2scc(C)c2c2occ(-c3cocc3C3C(=O)N(CC(CC)C(C)(C)C)C4=C3N(CC(CC)C(C)(C)C)C(=O)C4c3coc(C)c3)c12)C(C)(C)C,-7.4614162034801,4.313,0.53277170789395
C=CC=Cc1ccc2c3nc4nc(nc5[nH]c(nc6nc(nc([nH]3)c2c1)-c1c(-c2cc3ccc7cccc8ccc(c2)c3c78)cccc1-6)c1ccc(C=CC=C)cc51)-c1c(-c2cc3ccc5cccc6ccc(c2)c3c56)cccc1-4,-6.370294085745201,2.011,-1.9068105959937
O=C1C(=S)C(=S)C2(S)C=CC=CC2=C1S,-8.170844223118651,1.487,-2.5152571657117
